,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,DAY,LAT,LON,ELEV
9996,17.76,7.62,11.6,28650000.0,0.003,3.03,11.106059366408662,2017-05-15,37.441599,-122.150545,233.2
9997,14.46,8.86,11.28,18140000.0,0.039,3.72,11.802493585372405,2017-05-16,37.441599,-122.150545,233.2
9998,19.46,6.67,12.76,30660000.0,0.004,2.62,10.297111140367921,2017-05-17,37.441599,-122.150545,233.2
9999,23.37,6.12,14.39,30880000.0,0.002,2.09,11.723260866068486,2017-05-18,37.441599,-122.150545,233.2
10000,27.41,8.85,17.65,30760000.0,0.0,1.4,13.498153649526085,2017-05-19,37.441599,-122.150545,233.2
10001,29.01,9.61,18.91,27810000.0,0.0,1.38,13.632873237120556,2017-05-20,37.441599,-122.150545,233.2
10002,30.79,12.23,20.47,24650000.0,0.0,1.21,12.587424612278404,2017-05-21,37.441599,-122.150545,233.2
10003,31.08,9.41,19.09,21890000.0,0.001,1.35,13.970244451309146,2017-05-22,37.441599,-122.150545,233.2
10004,27.9,10.26,17.73,21300000.0,0.0,1.93,13.723341224664052,2017-05-23,37.441599,-122.150545,233.2
10005,22.44,9.39,14.23,17060000.0,0.001,2.88,10.926564071733049,2017-05-24,37.441599,-122.150545,233.2
10006,19.77,9.6,13.55,18340000.0,0.002,3.09,11.731163026762054,2017-05-25,37.441599,-122.150545,233.2
10007,21.09,8.15,13.54,17140000.0,0.008,1.98,12.156740990931262,2017-05-26,37.441599,-122.150545,233.2
10008,21.96,8.29,14.29,25590000.0,0.001,2.01,12.287857237746696,2017-05-27,37.441599,-122.150545,233.2
10009,20.82,8.63,13.85,17400000.0,0.001,2.55,12.213952181742943,2017-05-28,37.441599,-122.150545,233.2
10010,16.76,9.97,12.66,16190000.000000002,0.002,3.48,11.754897628675135,2017-05-29,37.441599,-122.150545,233.2
10011,18.54,9.51,12.52,20110000.0,0.007000000000000001,3.78,11.295788040961147,2017-05-30,37.441599,-122.150545,233.2
10012,23.48,10.17,16.05,27700000.0,0.056999999999999995,2.71,13.249803729751777,2017-05-31,37.441599,-122.150545,233.2
10013,22.65,9.8,15.48,24800000.0,0.013000000000000001,2.95,13.373472140642026,2017-06-01,37.441599,-122.150545,233.2
10014,26.76,9.55,16.71,30330000.0,0.003,2.44,12.945018996671733,2017-06-02,37.441599,-122.150545,233.2
10015,22.57,9.24,14.58,26320000.0,0.003,2.62,12.470171842437871,2017-06-03,37.441599,-122.150545,233.2
10016,20.09,8.75,13.68,31680000.0,0.0,3.59,11.465102416841408,2017-06-04,37.441599,-122.150545,233.2
10017,28.76,7.39,16.29,30990000.0,0.001,2.07,11.434152932355072,2017-06-05,37.441599,-122.150545,233.2
10018,21.89,8.85,14.16,23730000.0,0.002,2.9,11.511664840611047,2017-06-06,37.441599,-122.150545,233.2
10019,21.14,8.26,14.05,19690000.0,0.001,2.6,11.326407811431277,2017-06-07,37.441599,-122.150545,233.2
10020,20.29,9.82,15.02,11310000.0,0.1,1.63,13.285034594497944,2017-06-08,37.441599,-122.150545,233.2
10021,20.38,10.44,14.42,27090000.0,0.05600000000000001,3.1,12.067313769221037,2017-06-09,37.441599,-122.150545,233.2
10022,19.49,8.69,13.84,31240000.0,0.011,3.52,11.28050548782702,2017-06-10,37.441599,-122.150545,233.2
10023,17.23,8.78,12.37,30280000.0,0.02,3.46,10.474632681534528,2017-06-11,37.441599,-122.150545,233.2
10024,20.32,8.65,13.58,27760000.0,0.009,2.48,11.349420543508327,2017-06-12,37.441599,-122.150545,233.2
10025,25.19,7.73,15.62,30900000.0,0.001,2.3,11.410989081631515,2017-06-13,37.441599,-122.150545,233.2
10026,28.66,8.3,17.48,31200000.0,0.001,2.39,12.083530100396372,2017-06-14,37.441599,-122.150545,233.2
10027,24.61,9.64,16.33,28600000.0,0.0,2.7,12.910581945149545,2017-06-15,37.441599,-122.150545,233.2
10028,31.62,12.29,20.87,28450000.0,0.0,2.63,15.800270676846718,2017-06-16,37.441599,-122.150545,233.2
10029,33.6,14.03,23.01,30050000.0,0.0,2.23,15.913575142475944,2017-06-17,37.441599,-122.150545,233.2
10030,37.9,17.32,26.21,30380000.0,0.0,1.84,15.085822138781248,2017-06-18,37.441599,-122.150545,233.2
10031,36.87,15.62,24.49,26520000.0,0.0,2.59,14.60944225294001,2017-06-19,37.441599,-122.150545,233.2
10032,32.27,12.76,20.42,28820000.0,0.0,3.11,14.880015210641748,2017-06-20,37.441599,-122.150545,233.2
10033,35.78,11.9,22.47,27330000.0,0.0,2.35,14.399889496967868,2017-06-21,37.441599,-122.150545,233.2
10034,36.94,16.31,25.08,28460000.0,0.0,2.38,14.542477826258896,2017-06-22,37.441599,-122.150545,233.2
10035,32.34,14.07,21.83,22910000.0,0.0,2.51,14.676677273020353,2017-06-23,37.441599,-122.150545,233.2
10036,24.28,12.94,17.96,21510000.0,0.0,2.86,15.965312404187443,2017-06-24,37.441599,-122.150545,233.2
10037,24.32,11.18,16.69,22530000.0,0.0,2.91,12.739601687471037,2017-06-25,37.441599,-122.150545,233.2
10038,24.53,11.05,16.5,28100000.0,0.0,3.02,13.179588221272962,2017-06-26,37.441599,-122.150545,233.2
10039,24.02,11.29,16.46,24050000.0,0.0,3.12,13.650924801435782,2017-06-27,37.441599,-122.150545,233.2
10040,23.48,10.75,15.87,20280000.0,0.0,3.09,11.106059366408662,2017-06-28,37.441599,-122.150545,233.2
10041,23.89,10.43,15.65,20350000.0,0.0,3.34,12.279626193393785,2017-06-29,37.441599,-122.150545,233.2
10042,23.01,10.54,15.27,23200000.0,0.0,3.44,12.579017388427214,2017-06-30,37.441599,-122.150545,233.2
10043,21.6,10.95,14.9,22920000.0,0.0,3.71,12.722613642663765,2017-07-01,37.441599,-122.150545,233.2
10044,27.76,10.51,17.62,21330000.0,0.0,3.01,13.170834316210762,2017-07-02,37.441599,-122.150545,233.2
10045,31.23,10.33,19.22,23290000.0,0.0,2.37,12.680230622409045,2017-07-03,37.441599,-122.150545,233.2
10046,31.8,9.75,19.06,22910000.0,0.0,2.37,11.08348147323335,2017-07-04,37.441599,-122.150545,233.2
10047,29.29,10.42,18.45,24440000.0,0.0,2.48,12.403602323705691,2017-07-05,37.441599,-122.150545,233.2
10048,30.83,11.73,20.0,26500000.0,0.0,2.78,10.705788877960131,2017-07-06,37.441599,-122.150545,233.2
10049,36.82,12.63,23.44,30380000.0,0.0,2.73,10.778940235513016,2017-07-07,37.441599,-122.150545,233.2
10050,35.44,14.47,23.17,27600000.0,0.0,2.88,9.977382774723912,2017-07-08,37.441599,-122.150545,233.2
10051,29.59,12.15,19.45,24990000.0,0.0,3.16,10.332401978218261,2017-07-09,37.441599,-122.150545,233.2
10052,27.58,11.54,18.03,25240000.0,0.0,3.41,13.074878065928887,2017-07-10,37.441599,-122.150545,233.2
10053,26.73,11.01,17.7,30010000.0,0.0,3.56,11.434152932355072,2017-07-11,37.441599,-122.150545,233.2
10054,31.04,10.8,19.49,22650000.0,0.0,2.83,11.488362874608846,2017-07-12,37.441599,-122.150545,233.2
10055,30.28,10.58,19.08,22850000.0,0.0,2.99,11.27287103617715,2017-07-13,37.441599,-122.150545,233.2
10056,27.31,10.99,18.37,23310000.0,0.0,3.05,12.034938513584404,2017-07-14,37.441599,-122.150545,233.2
10057,34.15,11.05,21.58,28080000.0,0.0,2.77,11.060943983837987,2017-07-15,37.441599,-122.150545,233.2
10058,38.48,13.84,25.03,30960000.0,0.0,2.54,10.640326675586591,2017-07-16,37.441599,-122.150545,233.2
10059,28.68,12.96,19.58,29880000.0,0.0,3.47,9.88862451648857,2017-07-17,37.441599,-122.150545,233.2
10060,23.48,10.85,16.14,25480000.0,0.0,3.56,11.644496416285408,2017-07-18,37.441599,-122.150545,233.2
10061,25.52,10.04,16.84,29550000.0,0.0,3.2,12.403602323705691,2017-07-19,37.441599,-122.150545,233.2
10062,23.53,11.39,16.33,26340000.0,0.001,3.59,13.188347238947102,2017-07-20,37.441599,-122.150545,233.2
10063,26.58,10.48,17.02,30150000.0,0.001,3.15,12.688697283072582,2017-07-21,37.441599,-122.150545,233.2
10064,37.75,9.87,23.15,27390000.0,0.0,1.91,10.8156806316304,2017-07-22,37.441599,-122.150545,233.2
10065,36.87,14.33,23.62,24410000.0,0.0,2.54,11.21955705718084,2017-07-23,37.441599,-122.150545,233.2
10066,30.96,11.95,20.03,20320000.0,0.0,3.15,13.135869771207336,2017-07-24,37.441599,-122.150545,233.2
10067,32.51,12.45,20.23,24890000.0,0.0,2.3,13.796094913969197,2017-07-25,37.441599,-122.150545,233.2
10068,32.9,12.18,21.29,21990000.0,0.001,1.96,11.589638654902625,2017-07-26,37.441599,-122.150545,233.2
10069,37.37,12.66,23.61,22820000.0,0.001,2.09,10.7349968103804,2017-07-27,37.441599,-122.150545,233.2
10070,28.4,12.67,19.14,22770000.0,0.001,3.23,12.705645514504289,2017-07-28,37.441599,-122.150545,233.2
10071,30.48,11.14,19.39,19820000.0,0.001,3.02,11.318746029993463,2017-07-29,37.441599,-122.150545,233.2
10072,35.7,11.29,21.71,21870000.0,0.001,2.25,11.387866528898778,2017-07-30,37.441599,-122.150545,233.2
10073,34.8,12.32,21.98,22230000.0,0.0,2.51,9.344622074299098,2017-07-31,37.441599,-122.150545,233.2
10074,39.33,13.38,24.73,25560000.0,0.0,2.32,8.68664227031971,2017-08-01,37.441599,-122.150545,233.2
10075,34.96,16.64,25.85,21330000.0,0.002,2.18,8.17276668513208,2017-08-02,37.441599,-122.150545,233.2
10076,29.92,21.59,25.41,13730000.0,0.01,1.51,10.647582809412924,2017-08-03,37.441599,-122.150545,233.2
10077,33.98,19.19,25.37,13810000.0,0.011,2.41,12.705645514504289,2017-08-04,37.441599,-122.150545,233.2
10078,33.22,15.8,22.94,20380000.0,0.001,2.81,11.930245868116586,2017-08-05,37.441599,-122.150545,233.2
10079,30.94,14.16,20.61,19920000.0,0.001,3.02,12.945018996671733,2017-08-06,37.441599,-122.150545,233.2
10080,26.1,13.42,18.12,21270000.0,0.001,2.84,13.678041521500601,2017-08-07,37.441599,-122.150545,233.2
10081,28.58,12.75,18.91,17760000.0,0.001,2.87,12.10789053064508,2017-08-08,37.441599,-122.150545,233.2
10082,25.8,13.19,18.02,14840000.0,0.002,2.93,13.723341224664052,2017-08-09,37.441599,-122.150545,233.2
10083,28.05,13.58,18.73,17150000.0,0.001,2.74,13.777874799875967,2017-08-10,37.441599,-122.150545,233.2
10084,30.18,11.51,19.21,18430000.0,0.001,2.52,12.026856645346689,2017-08-11,37.441599,-122.150545,233.2
10085,24.86,12.9,17.45,18220000.0,0.002,3.2,12.739601687471037,2017-08-12,37.441599,-122.150545,233.2
10086,24.51,12.42,17.4,19970000.0,0.001,3.56,14.437792491244752,2017-08-13,37.441599,-122.150545,233.2
10087,20.42,12.56,15.8,14100000.0,0.0,3.86,13.249803729751777,2017-08-14,37.441599,-122.150545,233.2
10088,23.58,11.23,16.23,16540000.0,0.0,2.99,12.370434888442983,2017-08-15,37.441599,-122.150545,233.2
10089,30.53,10.73,19.08,20900000.0,0.0,2.15,12.230341661545374,2017-08-16,37.441599,-122.150545,233.2
10090,31.99,13.1,21.12,22320000.0,0.0,2.16,12.173062948610973,2017-08-17,37.441599,-122.150545,233.2
10091,32.4,12.92,21.08,19070000.0,0.0,2.32,13.074878065928887,2017-08-18,37.441599,-122.150545,233.2
10092,30.72,13.15,20.13,16399999.999999998,0.0,2.42,13.70520555231493,2017-08-19,37.441599,-122.150545,233.2
10093,29.24,12.72,19.56,18550000.0,0.0,2.44,14.409357044357467,2017-08-20,37.441599,-122.150545,233.2
10094,29.37,14.74,20.11,17560000.0,0.0,2.49,14.249149880394459,2017-08-21,37.441599,-122.150545,233.2
10095,29.65,12.75,20.2,21560000.0,0.0,2.05,14.099797827605062,2017-08-22,37.441599,-122.150545,233.2
10096,29.9,13.12,19.62,15460000.0,0.001,2.55,14.47578306514945,2017-08-23,37.441599,-122.150545,233.2
10097,24.95,12.28,17.57,19410000.0,0.0,3.18,13.223434486688472,2017-08-24,37.441599,-122.150545,233.2
10098,32.32,9.9,19.92,19150000.0,0.0,2.15,9.861454577398273,2017-08-25,37.441599,-122.150545,233.2
10099,40.16,14.8,25.36,23470000.0,0.0,1.4,10.410416948621656,2017-08-26,37.441599,-122.150545,233.2
10100,41.69,16.19,26.97,21060000.0,0.0,1.72,11.59746153150106,2017-08-27,37.441599,-122.150545,233.2
10101,41.5,16.85,25.98,18630000.0,0.0,1.93,11.858236380583948,2017-08-28,37.441599,-122.150545,233.2
10102,29.94,14.38,20.07,17300000.0,0.0,3.08,13.005478138284296,2017-08-29,37.441599,-122.150545,233.2
10103,29.05,12.82,18.77,22430000.0,0.001,2.9,13.223434486688472,2017-08-30,37.441599,-122.150545,233.2
10104,39.59,11.09,25.03,24170000.0,0.0,1.24,9.241606218620037,2017-08-31,37.441599,-122.150545,233.2
10105,43.02,23.4,31.23,22300000.0,0.0,1.5,7.518709139549928,2017-09-01,37.441599,-122.150545,233.2
10106,44.8,23.01,32.47,21620000.0,0.0,1.23,8.79644946744689,2017-09-02,37.441599,-122.150545,233.2
10107,39.11,21.1,28.5,14950000.0,0.0,2.62,10.004833811877784,2017-09-03,37.441599,-122.150545,233.2
10108,31.94,18.2,24.26,10180000.0,0.004,2.66,16.373953800630872,2017-09-04,37.441599,-122.150545,233.2
10109,35.49,19.1,25.16,20250000.0,0.0,2.23,19.218231212705618,2017-09-05,37.441599,-122.150545,233.2
10110,31.56,16.53,22.48,16190000.000000002,0.006,2.8,16.759275151426174,2017-09-06,37.441599,-122.150545,233.2
10111,26.34,15.23,20.01,10760000.0,0.009,2.57,16.079654151198156,2017-09-07,37.441599,-122.150545,233.2
10112,29.74,14.21,20.06,13090000.0,0.002,1.87,16.683734817424842,2017-09-08,37.441599,-122.150545,233.2
10113,33.62,14.33,22.37,14830000.0,0.002,1.49,13.878347618327382,2017-09-09,37.441599,-122.150545,233.2
10114,37.76,15.79,26.34,21480000.0,0.0,1.36,12.230341661545374,2017-09-10,37.441599,-122.150545,233.2
10115,34.78,19.65,25.87,17200000.0,0.13799999999999998,1.92,14.561582962174013,2017-09-11,37.441599,-122.150545,233.2
10116,32.51,16.77,23.25,16980000.0,0.002,2.8,15.93425236770613,2017-09-12,37.441599,-122.150545,233.2
10117,25.75,15.86,19.38,10440000.0,0.02,3.02,16.458902519949117,2017-09-13,37.441599,-122.150545,233.2
10118,22.61,13.22,17.19,19810000.0,0.015,3.19,13.741497976122083,2017-09-14,37.441599,-122.150545,233.2
10119,26.62,10.54,17.26,22490000.0,0.001,2.2,12.637971770186063,2017-09-15,37.441599,-122.150545,233.2
10120,28.37,11.59,18.44,16860000.0,0.002,1.89,12.680230622409045,2017-09-16,37.441599,-122.150545,233.2
10121,26.62,10.83,17.17,21600000.0,0.005,2.54,12.867648881638445,2017-09-17,37.441599,-122.150545,233.2
10122,26.18,12.72,18.15,16010000.000000002,0.004,3.44,15.404237917305752,2017-09-18,37.441599,-122.150545,233.2
10123,25.23,11.05,17.26,21990000.0,0.0,2.52,11.699582470633887,2017-09-19,37.441599,-122.150545,233.2
10124,23.71,12.01,16.8,13990000.0,0.005,3.09,14.638224073468288,2017-09-20,37.441599,-122.150545,233.2
10125,21.09,9.7,14.57,21950000.0,0.0,2.61,10.367799276460744,2017-09-21,37.441599,-122.150545,233.2
10126,23.46,9.46,15.51,21310000.0,0.0,1.35,10.073752648504462,2017-09-22,37.441599,-122.150545,233.2
10127,25.65,8.87,16.33,21960000.0,0.0,2.0,7.996252442917136,2017-09-23,37.441599,-122.150545,233.2
10128,27.26,10.64,17.9,21430000.0,0.0,1.76,7.990614883334991,2017-09-24,37.441599,-122.150545,233.2
10129,29.64,11.83,19.6,20820000.0,0.0,1.68,8.864154707277013,2017-09-25,37.441599,-122.150545,233.2
10130,32.06,14.3,22.17,21140000.0,0.0,1.55,8.698783082906353,2017-09-26,37.441599,-122.150545,233.2
10131,34.24,16.12,23.62,21150000.0,0.0,1.38,9.145939230382346,2017-09-27,37.441599,-122.150545,233.2
10132,33.61,15.33,22.86,17820000.0,0.0,1.52,8.644267007582993,2017-09-28,37.441599,-122.150545,233.2
10133,24.67,12.4,17.51,13140000.0,0.001,2.27,12.714127090248436,2017-09-29,37.441599,-122.150545,233.2
10134,26.87,12.25,17.63,20200000.0,0.0,2.45,12.83339283570253,2017-09-30,37.441599,-122.150545,233.2
10135,27.18,10.94,17.51,20250000.0,0.0,2.91,8.323452237933779,2017-10-01,37.441599,-122.150545,233.2
10136,25.77,9.25,16.34,20900000.0,0.0,2.77,6.4869587735493415,2017-10-02,37.441599,-122.150545,233.2
10137,24.35,8.32,14.8,19870000.0,0.0,1.66,8.876513989385627,2017-10-03,37.441599,-122.150545,233.2
10138,26.91,9.17,16.81,19190000.0,0.0,1.48,8.602074134922596,2017-10-04,37.441599,-122.150545,233.2
10139,28.26,11.54,18.04,18210000.0,0.0,1.5,6.614636135223456,2017-10-05,37.441599,-122.150545,233.2
10140,31.22,12.76,19.87,19930000.0,0.0,1.4,6.375301401057535,2017-10-06,37.441599,-122.150545,233.2
10141,32.12,12.05,20.2,19260000.0,0.0,1.83,7.566914110265111,2017-10-07,37.441599,-122.150545,233.2
10142,27.46,9.2,17.37,19590000.0,0.0,2.75,6.710638524241047,2017-10-08,37.441599,-122.150545,233.2
10143,27.73,9.27,17.67,18270000.0,0.0,2.05,5.372499708257373,2017-10-09,37.441599,-122.150545,233.2
10144,28.38,10.69,17.83,14110000.0,0.0,2.1,8.876513989385627,2017-10-10,37.441599,-122.150545,233.2
10145,21.97,9.33,13.96,16450000.0,0.0,2.28,8.109743067370385,2017-10-11,37.441599,-122.150545,233.2
10146,23.33,6.13,13.49,18320000.0,0.0,2.45,5.123780373989916,2017-10-12,37.441599,-122.150545,233.2
10147,25.39,8.64,15.07,18300000.0,0.001,1.86,7.481404014245001,2017-10-13,37.441599,-122.150545,233.2
10148,25.56,7.06,15.86,18290000.0,0.0,1.87,5.897895468363863,2017-10-14,37.441599,-122.150545,233.2
10149,32.0,9.25,19.3,17630000.0,0.0,1.27,4.695323240755442,2017-10-15,37.441599,-122.150545,233.2
10150,31.61,11.51,20.27,15230000.0,0.0,1.06,4.695323240755442,2017-10-16,37.441599,-122.150545,233.2
10151,29.8,13.15,19.33,11740000.0,0.0,1.18,6.37991965088051,2017-10-17,37.441599,-122.150545,233.2
10152,28.65,8.83,16.12,11430000.0,0.006,1.53,7.354738210710603,2017-10-18,37.441599,-122.150545,233.2
10153,19.07,9.94,13.46,9540000.0,0.45199999999999996,2.69,12.824841359557418,2017-10-19,37.441599,-122.150545,233.2
10154,18.05,8.16,12.36,13760000.0,0.16399999999999998,2.27,10.42465707665998,2017-10-20,37.441599,-122.150545,233.2
10155,20.99,6.53,12.7,16309999.999999998,0.009,1.76,9.854672376331152,2017-10-21,37.441599,-122.150545,233.2
10156,24.4,8.37,15.04,16700000.0,0.001,1.77,11.628799510371676,2017-10-22,37.441599,-122.150545,233.2
10157,29.36,10.54,19.35,16110000.0,0.0,1.76,10.896897758820941,2017-10-23,37.441599,-122.150545,233.2
10158,33.12,12.91,22.31,15890000.0,0.0,1.44,9.733293372432856,2017-10-24,37.441599,-122.150545,233.2
10159,32.9,16.47,23.39,16079999.999999998,0.0,1.16,9.514182103933011,2017-10-25,37.441599,-122.150545,233.2
10160,33.2,16.93,23.55,15850000.0,0.0,0.9,9.267265896673912,2017-10-26,37.441599,-122.150545,233.2
10161,32.45,15.42,22.08,12670000.0,0.0,1.07,8.536137933182639,2017-10-27,37.441599,-122.150545,233.2
10162,31.9,11.67,18.94,10000000.0,0.0,1.0,10.073752648504462,2017-10-28,37.441599,-122.150545,233.2
10163,22.26,9.42,13.92,7220000.0,0.0,1.3,11.55059386294157,2017-10-29,37.441599,-122.150545,233.2
10164,16.85,9.27,12.2,12400000.0,0.0,3.21,11.62095804007076,2017-10-30,37.441599,-122.150545,233.2
10165,21.83,9.11,13.54,14230000.0,0.0,0.99,11.303436147077138,2017-10-31,37.441599,-122.150545,233.2
10166,21.84,8.3,13.52,13700000.0,0.0,1.29,11.794549173707164,2017-11-01,37.441599,-122.150545,233.2
10167,20.48,8.94,14.0,12640000.0,0.025,1.47,11.715363388062087,2017-11-02,37.441599,-122.150545,233.2
10168,19.23,9.45,13.11,6830000.0,0.11499999999999999,2.12,11.826355068503123,2017-11-03,37.441599,-122.150545,233.2
10169,18.24,5.9,12.09,8660000.0,0.302,1.91,10.004833811877784,2017-11-04,37.441599,-122.150545,233.2
10170,15.83,4.02,9.01,13820000.0,0.0,1.66,8.376180642483815,2017-11-05,37.441599,-122.150545,233.2
10171,17.14,7.35,10.99,13670000.0,0.004,1.21,9.586731272236175,2017-11-06,37.441599,-122.150545,233.2
10172,19.2,3.94,11.77,14270000.0,0.0,0.94,7.375716759672666,2017-11-07,37.441599,-122.150545,233.2
10173,17.44,8.38,13.06,4290000.0,0.22999999999999998,2.37,12.287857237746696,2017-11-08,37.441599,-122.150545,233.2
10174,19.74,10.71,14.48,9850000.0,0.9279999999999999,2.06,13.232219105625344,2017-11-09,37.441599,-122.150545,233.2
10175,18.45,9.66,12.86,7750000.0,0.18,1.62,13.320347750876735,2017-11-10,37.441599,-122.150545,233.2
10176,19.12,9.01,12.43,11730000.0,0.016,1.05,11.914210608745304,2017-11-11,37.441599,-122.150545,233.2
10177,19.2,8.66,12.44,12390000.0,0.004,1.19,11.535008378090502,2017-11-12,37.441599,-122.150545,233.2
10178,20.23,8.65,13.37,8119999.999999999,0.152,1.61,13.15334183374533,2017-11-13,37.441599,-122.150545,233.2
10179,18.82,8.16,12.7,12890000.0,0.026000000000000002,1.15,10.367799276460744,2017-11-14,37.441599,-122.150545,233.2
10180,20.46,9.51,13.55,6390000.0,0.321,2.36,10.560796050352872,2017-11-15,37.441599,-122.150545,233.2
10181,15.41,9.98,13.28,2330000.0,3.679,2.0,14.561582962174013,2017-11-16,37.441599,-122.150545,233.2
10182,16.05,5.65,10.13,12950000.0,0.061,1.74,8.66240546166533,2017-11-17,37.441599,-122.150545,233.2
10183,17.0,3.87,9.86,12900000.0,0.0,0.81,7.702251295828897,2017-11-18,37.441599,-122.150545,233.2
10184,17.78,6.65,11.26,11210000.0,0.0,0.66,8.411496384564026,2017-11-19,37.441599,-122.150545,233.2
10185,20.87,10.38,14.41,5260000.0,0.005,1.08,11.211958915675988,2017-11-20,37.441599,-122.150545,233.2
10186,22.66,10.04,14.76,10540000.0,0.002,0.95,13.905860748812382,2017-11-21,37.441599,-122.150545,233.2
10187,23.33,10.96,15.57,8119999.999999999,0.001,0.93,14.98750930705772,2017-11-22,37.441599,-122.150545,233.2
10188,22.14,12.36,16.37,5080000.0,0.003,1.1,15.585926323859153,2017-11-23,37.441599,-122.150545,233.2
10189,22.1,9.98,14.73,9690000.0,0.002,1.39,13.569857803790661,2017-11-24,37.441599,-122.150545,233.2
10190,24.23,8.81,15.42,7850000.0,0.0,1.66,12.604253880759993,2017-11-25,37.441599,-122.150545,233.2
10191,18.07,11.29,14.2,2610000.0,0.739,2.84,15.007126755103027,2017-11-26,37.441599,-122.150545,233.2
10192,14.98,6.37,10.21,11270000.0,0.6559999999999999,1.91,9.403012078985913,2017-11-27,37.441599,-122.150545,233.2
10193,15.83,5.73,9.37,10910000.0,0.0,1.45,9.613233382452636,2017-11-28,37.441599,-122.150545,233.2
10194,15.98,4.68,9.15,11620000.0,0.0,1.55,9.501043449648272,2017-11-29,37.441599,-122.150545,233.2
10195,17.06,2.41,9.42,11060000.0,0.0,1.29,9.448648567399648,2017-11-30,37.441599,-122.150545,233.2
10196,17.74,6.37,10.94,8369999.999999999,0.002,0.72,10.136136748494192,2017-12-01,37.441599,-122.150545,233.2
10197,13.69,5.25,9.19,8220000.000000001,0.022,0.74,9.766876926695627,2017-12-02,37.441599,-122.150545,233.2
10198,13.91,4.36,8.59,11390000.0,0.027000000000000003,2.26,8.265208707618116,2017-12-03,37.441599,-122.150545,233.2
10199,14.63,1.34,6.57,11730000.0,0.0,3.66,5.200386680181538,2017-12-04,37.441599,-122.150545,233.2
10200,17.24,0.75,8.52,11680000.0,0.0,0.92,4.892610805018335,2017-12-05,37.441599,-122.150545,233.2
10201,15.93,2.3,7.83,11420000.0,0.0,1.48,6.024055253683924,2017-12-06,37.441599,-122.150545,233.2
10202,19.51,3.11,9.33,11070000.0,0.0,1.58,5.150478158789101,2017-12-07,37.441599,-122.150545,233.2
